time/time_elapsed,time/fps,time/episodes,time/total_timesteps,rollout/ep_len_mean,rollout/exploration_rate,rollout/ep_rew_mean,train/loss,train/learning_rate,train/n_updates
334,35,1224,11742,9.39,0.05,8.562916670000002,0.2384488880634308,0.0005,11541
335,35,1228,11786,9.39,0.05,8.56166666,0.14081734418869019,0.0005,11585
337,35,1232,11830,9.45,0.05,8.640416660000001,0.13357578217983246,0.0005,11629
338,35,1236,11870,9.41,0.05,8.594166659999999,0.056504652,0.0005,11669
339,35,1240,11902,9.44,0.05,8.633749990000002,0.3054690659046173,0.0005,11701
340,35,1244,11941,9.43,0.05,8.647916649999999,0.035831492,0.0005,11740
341,35,1248,11985,9.44,0.05,8.67374999,0.009815653,0.0005,11784
342,35,1252,12029,9.52,0.05,8.77499999,0.2949237823486328,0.0005,11828
343,35,1256,12065,9.56,0.05,8.81916667,0.020680492743849754,0.0005,11864
345,35,1260,12109,9.68,0.05,8.94,0.010984743945300579,0.0005,11908
346,35,1264,12145,9.66,0.05,8.90541667,0.021312184631824493,0.0005,11944
347,35,1268,12189,9.73,0.05,8.97583333,0.1284470558166504,0.0005,11988
348,35,1272,12227,9.76,0.05,9.00750001,0.24431546032428741,0.0005,12026
349,35,1276,12268,9.82,0.05,9.08208333,0.059174731373786926,0.0005,12067
350,35,1280,12306,9.76,0.05,9.013333339999999,0.27211782336235046,0.0005,12105
351,35,1284,12350,9.78,0.05,9.05375,0.077014089,0.0005,12149
353,35,1288,12390,9.82,0.05,9.098749990000002,0.11466869711875916,0.0005,12189
353,35,1292,12423,9.74,0.05,9.023333319999999,0.12808872759342194,0.0005,12222
355,35,1296,12467,9.83,0.05,9.133749989999998,0.042528134,0.0005,12266
356,35,1300,12510,9.82,0.05,9.11833332,0.029676678,0.0005,12309
357,35,1304,12543,9.71,0.05,8.99208331,0.03368903,0.0005,12342
358,35,1308,12581,9.71,0.05,9.00041665,0.15337468683719635,0.0005,12380
359,35,1312,12625,9.83,0.05,9.11208332,0.17326658964157104,0.0005,12424
360,35,1316,12663,9.77,0.05,9.037083319999999,0.010765669867396355,0.0005,12462
362,35,1320,12707,9.98,0.05,9.23499999,0.029028629884123802,0.0005,12506
363,35,1324,12751,10.09,0.05,9.35375,0.15450219810009003,0.0005,12550
364,35,1328,12790,10.04,0.05,9.29708334,0.24153321981430054,0.0005,12589
365,35,1332,12834,10.04,0.05,9.28541668,0.095841616,0.0005,12633
366,35,1336,12870,10,0.05,9.244166680000001,0.17235836386680603,0.0005,12669
367,35,1340,12912,10.1,0.05,9.34833336,0.078834206,0.0005,12711
